"water_point_id","quality_issues_other","has_quality_issues","water_point_photo","latitude","current_problem","unavailable_period","has_water_committee","service_provider_type","households_count","submitted_date","problem_other_details","has_seasonal_variation","longitude","functional_status","quality_issues_type","has_service_provider"
"30899928","","No","https://api.mwater.co/v3/images/02e014c1e4aa4e0e855b60149a519400","-14.512892400000002","Irregular supply, Low yield","","","Unofficial/ Bush Mechanic","8","2022-04-08 08:50:13","","No","35.1943915","Partially functional but in need of repair","","Yes"
"93854195","","No","https://api.mwater.co/v3/images/931b1e83864b41b5a2e4e9e368518d73","-14.5246558","","","Yes ","Area or Water Mechanic, Water Point Committee","45","2022-04-08 08:57:51","","No","35.2199055","Functional","","Yes"
"361150718","","No","https://api.mwater.co/v3/images/95834c008f6642558de0c078fb2bcdb8","-14.51336","","","","Unofficial/ Bush Mechanic","12","2022-04-08 09:00:21","","No","35.19475669999999","Functional","","Yes"
"356172767","","Yes","https://api.mwater.co/v3/images/69b8339f1faf4ff39594ac51f2a55274","-14.525045199999996","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","20","2022-04-08 09:14:19","","No","35.2189102","Partially functional but in need of repair","Salinity or salty water","Yes"
"30899911","","No","https://api.mwater.co/v3/images/6452a0602a544460b762aa9fa071c035","-14.512383499999999","","","Yes ","Area or Water Mechanic","7","2022-04-08 09:17:07","","No","35.1962959","Functional","","Yes"
"354811110","","Yes","https://api.mwater.co/v3/images/18c17ce2f26b4216a6e28f86affd28d7","-14.484623299999997","Irregular supply","","No","Area or Water Mechanic","29","2022-04-08 09:17:21","","No","35.1902","Partially functional but in need of repair","Salinity or salty water","Yes"
"356172781","","Yes","https://api.mwater.co/v3/images/ca77e828d4ac4f2db95ace46913751cd","-14.524562900000001","","","No","Unofficial/ Bush Mechanic","11","2022-04-08 09:28:32","","No","35.2179727","Functional","Salinity or salty water","Yes"
"356172743","","Yes","https://api.mwater.co/v3/images/8a8a3b164df647f5baf9e69d1766573c","-14.5230818","Worn out parts","","Yes ","Area or Water Mechanic","22","2022-04-08 09:31:26","","No","35.22006069999999","Partially functional but in need of repair","Salinity or salty water","Yes"
"356171577","","No","https://api.mwater.co/v3/images/0ab9ef6e898342fbb6fae47e1babd8d9","-14.4880838","","","","Unofficial/ Bush Mechanic","11","2022-04-08 09:32:07","","No","35.1877509","Functional","","Yes"
"356172729","","","https://api.mwater.co/v3/images/e7e55d94e6ac4131ba407741782593c0","-14.523882099999998","Inadequate number of pipes","","Yes ","Water Point Committee","","2022-04-08 09:32:41","","","35.2214043","Not functional","","Yes"
"93854229","","No","https://api.mwater.co/v3/images/aa0352d4b50c4738aed6a49a82909cb6","-14.5228564","Worn out parts","","Yes ","Area or Water Mechanic","35","2022-04-08 09:33:19","","No","35.221443","Partially functional but in need of repair","","Yes"
"351778917","","No","https://api.mwater.co/v3/images/8f2e40b68cee4c8abf55687fbc556e0a","-14.459294300000005","","08, 09, 10","Yes ","Area or Water Mechanic","60","2022-04-08 09:40:35","","Yes","35.1392318","Functional","","Yes"
"354811127","","","https://api.mwater.co/v3/images/03f1ddfdc3574f338d43503e8c0e401b","-14.489331700000001","Broken parts","","Yes ","Unofficial/ Bush Mechanic","","2022-04-08 09:43:26","","","35.1887183","Not functional","","Yes"
"351778924","","No","https://api.mwater.co/v3/images/58c40b4664314562b2e193b79499397e","-14.459653599999996","","10","Yes ","Area or Water Mechanic","100","2022-04-08 09:52:11","","Yes","35.1434771","Functional","","Yes"
"36493892","","No","https://api.mwater.co/v3/images/f5ed5b827cda45ffa96b8f3f92ea9d51","-14.523562","","","Yes ","Area or Water Mechanic","25","2022-04-08 09:52:29","","No","35.21891719999999","Functional","","Yes"
"23650196","","No","https://api.mwater.co/v3/images/64591722b26540f6a5a2ed36c176c749","-14.4896035","Worn out parts, Broken parts","","Yes ","Water Point Committee","18","2022-04-08 09:54:45","","No","35.189710999999996","Partially functional but in need of repair","","Yes"
"355642241","","No","https://api.mwater.co/v3/images/cad195c0e3524574b4fd0e395d7847a4","-14.522632199999999","","","Yes ","Area or Water Mechanic","15","2022-04-08 10:00:55","","No","35.2191753","Functional","","Yes"
"354811134","","No","https://api.mwater.co/v3/images/bfef81c80bbf49af9845c03de40ecf82","-14.489385","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","15","2022-04-08 10:09:08","","No","35.1907467","Partially functional but in need of repair","","Yes"
"356171560","","Yes","https://api.mwater.co/v3/images/dd9ed51e19e84979b403d99d01ef24a7","-14.488603799999998","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","8","2022-04-08 10:13:03","","No","35.1863929","Partially functional but in need of repair","Colour","Yes"
"356172798","","","https://api.mwater.co/v3/images/71f3b2f6b57e4f62b78f165dd12262ed","-14.521929600000004","Broken parts","","No","Community members","","2022-04-08 10:15:50","","","35.2197928","Not functional","","Yes"
"356171584","","No","https://api.mwater.co/v3/images/33c844e9fd374fa1ad1fa5958f25af74","-14.4901414","","","No","","6","2022-04-08 10:19:59","","No","35.191640799999995","Functional","","Don't know"
"356187233","","No","https://api.mwater.co/v3/images/f4401eb9a3a240a38e2b4cdf6bcf9a83","-14.4648217","","","Yes ","Area or Water Mechanic","62","2022-04-08 10:22:14","","No","35.1398812","Functional","","Yes"
"356172736","","No","https://api.mwater.co/v3/images/5e6a6aadd98143fab005ddf2e40b652d","-14.522920400000002","Worn out parts","","Yes ","Area or Water Mechanic","90","2022-04-08 10:29:20","","No","35.22081769999999","Partially functional but in need of repair","","Yes"
"23616541","","No","https://api.mwater.co/v3/images/ee43106d9bbb4167977e401221ae36f5","-14.4916559","","","Yes ","NGO","11","2022-04-08 10:32:02","","No","35.194454099999994","Functional","","Yes"
"351778931","","","https://api.mwater.co/v3/images/d406f5942ed849068b2db3913df5137c","-14.469203500000003","Broken parts","","Yes ","Area or Water Mechanic","","2022-04-08 10:54:49","","","35.126027799999996","Not functional","","Yes"
"356171591","","No","https://api.mwater.co/v3/images/f9e8ddadb27f425eb529b079d6b9b420","-14.493432999999994","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","3","2022-04-08 11:06:55","","No","35.1893498","Partially functional but in need of repair","","Yes"
"356187240","","No","https://api.mwater.co/v3/images/685ab30575994700912ca5658c3cb168","-14.4711766","","","Yes ","Area or Water Mechanic","40","2022-04-08 11:18:48","","No","35.1296929","Functional","","Yes"
"354811158","","No","https://api.mwater.co/v3/images/47bb951100364ea7bddc2825bc6d3b83","-14.492375000000001","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","10","2022-04-08 11:20:33","","No","35.1884533","Partially functional but in need of repair","","Yes"
"356171601","","No","https://api.mwater.co/v3/images/88d674bc57154171921c3e8ea3b44062","-14.491024000000001","Broken parts, Worn out parts","","No","Unofficial/ Bush Mechanic","15","2022-04-08 11:33:47","","No","35.186860599999996","Partially functional but in need of repair","","Yes"
"356187257","","","https://api.mwater.co/v3/images/fe9a979a362d4ae492ecf19fc72ee0b0","-14.4683123","","","Yes ","Area or Water Mechanic","","2022-04-08 11:37:17","","","35.13150569999999","No longer exists or abandoned","","Yes"
"351778948","","Yes","https://api.mwater.co/v3/images/458bf66af9d1422f9cd19da09f5df3dd","-14.4707728","","","Yes ","Water Point Committee, Area or Water Mechanic","70","2022-04-08 11:40:20","","No","35.133307699999996","Functional","Salinity or salty water","Yes"
"37304458","","No","https://api.mwater.co/v3/images/3350e28cb5b84b48acd313681f618627","-14.489913300000001","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic","26","2022-04-08 11:40:32","","No","35.187401699999995","Partially functional but in need of repair","","Yes"
"356171618","","No","https://api.mwater.co/v3/images/a47c942c113d4504a9a13d555bf1597f","-14.4900608","Worn out parts","","No","Unofficial/ Bush Mechanic","8","2022-04-08 11:52:27","","No","35.1864603","Partially functional but in need of repair","","Yes"
"354811165","","No","https://api.mwater.co/v3/images/58156b0f707643138fbb127f2dbe8f50","-14.489213300000001","Broken parts, Worn out parts","","No","","10","2022-04-08 12:03:33","","No","35.186585","Partially functional but in need of repair","","No"
"356187264","","No","https://api.mwater.co/v3/images/ac2dc875049f4de2ba7bf38a4102ca07","-14.4664507","","","Yes ","Area or Water Mechanic","81","2022-04-09 05:11:58","","No","35.1663995","Functional","","Yes"
"356187271","","No","https://api.mwater.co/v3/images/f4a6167202f645b2a78d71a37dcf80f2","-14.464634800000002","Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","62","2022-04-09 05:44:40","","No","35.1667138","Partially functional but in need of repair","","Yes"
"4681580","","No","https://api.mwater.co/v3/images/7d0c0431c6fe48cd836863f8a109a906","-14.465683800000003","","","Yes ","Area or Water Mechanic","65","2022-04-09 06:00:20","","No","35.1682084","Functional","","Yes"
"356187288","","No","https://api.mwater.co/v3/images/cfd08df9d10d41ee8de09c08c94bb6ea","-14.4668769","Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","32","2022-04-09 06:04:27","","No","35.1685188","Partially functional but in need of repair","","Yes"
"356187305","There is poor smell of the water.","Yes","https://api.mwater.co/v3/images/c1fa115dc27140f09e7b56327b04cc9f","-14.461020399999999","","","Yes ","Area or Water Mechanic","41","2022-04-09 06:59:48","","No","35.1854905","Functional","Other (please specify)","Yes"
"354332660","","","https://api.mwater.co/v3/images/7fef0f8c1a824a16ba75a5fb35011fdc","-14.460501699999995","","","Yes ","Area or Water Mechanic","","2022-04-09 07:26:18","","","35.1820817","No longer exists or abandoned","","Yes"
"354332677","","","https://api.mwater.co/v3/images/6bfc551127894f7d903aa5ce62798497","-14.4625183","","","Yes ","Area or Water Mechanic","","2022-04-09 07:43:48","","","35.1815483","No longer exists or abandoned","","Yes"
"36861420","","No","https://api.mwater.co/v3/images/cf8dcb351eaf475abebf7648a9639535","-14.461423299999998","Broken parts","","Yes ","Area or Water Mechanic","200","2022-04-09 07:55:57","","No","35.1801067","Partially functional but in need of repair","","Yes"
"356187329","","No","https://api.mwater.co/v3/images/f2d56d64d91340728c677d5770c0e0c2","-14.4600601","","","Yes ","Area or Water Mechanic, Water Point Committee","55","2022-04-09 08:22:13","","No","35.1806001","Functional","","Yes"
"356187192","","No","https://api.mwater.co/v3/images/605f1523bae34047b4a025f635a88082","-14.4599337","","","Yes ","Area or Water Mechanic","28","2022-04-10 03:59:39","","No","35.15238599999999","Functional","","Yes"
"98990018","","No","https://api.mwater.co/v3/images/7aa2423035ae4e5d909281ca7c72471c","-14.459580300000002","","","Yes ","Area or Water Mechanic, Water Point Committee","50","2022-04-11 05:28:13","","No","35.1738657","Functional","","Yes"
"355068731","","","https://api.mwater.co/v3/images/2c930ef899314dbea8e108698b16cde9","-14.461066700000002","Other (please specify)","","Yes ","Area or Water Mechanic","","2022-04-11 05:49:03","Production of sand. No yield. ","","35.17621809999999","Not functional","","Yes"
"356187219","","No","https://api.mwater.co/v3/images/a134c54aa2a346b2afbc559841efcd01","-14.459615699999999","","","Yes ","Area or Water Mechanic","100","2022-04-11 05:51:49","","No","35.13733369999999","Functional","","Yes"
"23167425","","No","https://api.mwater.co/v3/images/38b0a2554e6f47eeb61f1e428a7dd2a4","","Broken parts","06, 07, 08, 09, 10, 11","Yes ","Area or Water Mechanic","120","2022-04-11 06:07:49","","Yes","","Partially functional but in need of repair","","Yes"
"356187295","","Yes","https://api.mwater.co/v3/images/ad016eb8d6ee4396a423713b73c39730","-14.460515199999994","Broken parts","08, 09, 10, 11","Yes ","Area or Water Mechanic, Water Point Committee","35","2022-04-11 06:19:54","","Yes","35.186399099999996","Partially functional but in need of repair","Salinity or salty water","Yes"
"356171625","Sand presence in the water","Yes","https://api.mwater.co/v3/images/0423dae57a544a619a10f526d6daa787","-14.487897099999996","Structural problems - Civil works, apron, etc","","No","Unofficial/ Bush Mechanic","5","2022-04-11 06:27:32","","No","35.184406499999994","Partially functional but in need of repair","Other (please specify)","Yes"
"361871020","","No","https://api.mwater.co/v3/images/4b2743cfdc8446d6bf6d212791449153","-14.5138439","","","Yes ","Area or Water Mechanic","15","2022-04-11 06:32:29","","No","35.1959621","Functional","","Yes"
"30800115","","No","https://api.mwater.co/v3/images/f6431a525acc4d36a165b81174e41d0c","-14.514601699999998","Broken parts, Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Water Point Committee","9","2022-04-11 06:32:45","","No","35.1960617","Partially functional but in need of repair","","Yes"
"356172808","","Yes","https://api.mwater.co/v3/images/28d0ed56b2414ba6a044b8e380c508b3","-14.522623100000004","","","Yes ","Area or Water Mechanic","45","2022-04-11 06:39:00","","No","35.2223001","Functional","Salinity or salty water","Yes"
"356171632","","No","https://api.mwater.co/v3/images/231c488326b641fb9476bee8516ec476","-14.4907524","","","Yes ","Area or Water Mechanic","30","2022-04-11 06:41:38","","No","35.1852174","Functional","","Yes"
"361150725","","No","https://api.mwater.co/v3/images/0a98aa51f54e47c89884405900fa23b8","-14.514786599999994","Structural problems - Civil works, apron, etc, Broken parts","10","Yes ","Area or Water Mechanic","7","2022-04-11 06:45:46","","Yes","35.1961729","Partially functional but in need of repair","","Yes"
"355642306","","No","https://api.mwater.co/v3/images/efa59a51842a4962af10e1bfb1c785c7","-14.523732699999996","","","No","Area or Water Mechanic","38","2022-04-11 06:50:35","","No","35.222302","Functional","","Yes"
"23719262","","No","https://api.mwater.co/v3/images/21b4e8e967144e948fc9f39ca82eadc3","-14.491044200000001","Worn out parts","","Yes ","Water Point Committee","12","2022-04-11 06:51:11","","No","35.185421","Partially functional but in need of repair","","Yes"
"356187343","","","https://api.mwater.co/v3/images/e5752f9c6d014c288145ae367099bf9a","-14.4632511","Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","","2022-04-11 07:01:04","","","35.17770149999999","Not functional","","Yes"
"351778955","","No","https://api.mwater.co/v3/images/d7563a50812c44f687bb5b0d2bb8f04e","-14.462714500000002","Worn out parts, Broken parts, Structural problems - Civil works, apron, etc","10, 11","Yes ","Community members, Area or Water Mechanic, Water Point Committee","150","2022-04-11 07:02:05","","Yes","35.1785352","Partially functional but in need of repair","","Yes"
"361871037","","No","https://api.mwater.co/v3/images/e8213d2991964bdb9fcbe88fdf6d4aa9","-14.514974099999998","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Unofficial/ Bush Mechanic","23","2022-04-11 07:02:11","","No","35.19700180000001","Partially functional but in need of repair","","Yes"
